id,title,release_year,budget,revenue,runtime,genres,genre_list,popularity,oscar_nominations,oscar_wins,oscar_nominated,oscar_won
9902,Wrong Turn,2003,12600000.0,28650575.0,84.0,"['Horror', 'Thriller']","['Horror', 'Thriller']",13.0228,0.0,0.0,False,False
9257,S.W.A.T.,2003,80000000.0,207700000.0,117.0,"['Action', 'Thriller', 'Crime']","['Action', 'Thriller', 'Crime']",10.7945,0.0,0.0,False,False
302053,Meeting Che Guevara & the Man from Maybury Hill,2003,80000.0,0.0,16.0,['Science Fiction'],['Science Fiction'],15.9376,0.0,0.0,False,False
128066,Lo mejor que le puede pasar a un cruasán,2003,694000.0,0.0,0.0,['Comedy'],['Comedy'],12.0371,0.0,0.0,False,False
1428,Once Upon a Time in Mexico,2003,29000000.0,98769390.0,102.0,"['Action', 'Crime', 'Thriller', 'Western']","['Action', 'Crime', 'Thriller', 'Western']",12.5481,0.0,0.0,False,False
1278,The Dreamers,2003,15000000.0,15100000.0,115.0,"['Drama', 'Romance']","['Drama', 'Romance']",12.4704,0.0,0.0,False,False
508,Love Actually,2003,40000000.0,250779876.0,135.0,"['Comedy', 'Romance', 'Drama']","['Comedy', 'Romance', 'Drama']",12.5985,0.0,0.0,False,False
604,The Matrix Reloaded,2003,150000000.0,738599701.0,138.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['Adventure', 'Action', 'Thriller', 'Science Fiction']",11.8039,0.0,0.0,False,False
9486,Johnny English,2003,40000000.0,160466000.0,87.0,"['Adventure', 'Action', 'Comedy']","['Adventure', 'Action', 'Comedy']",12.0354,0.0,0.0,False,False
1927,Hulk,2003,137000000.0,245360480.0,138.0,"['Science Fiction', 'Adventure', 'Action']","['Science Fiction', 'Adventure', 'Action']",11.378,0.0,0.0,False,False
9506,Anger Management,2003,75000000.0,195745823.0,106.0,['Comedy'],['Comedy'],11.0928,0.0,0.0,False,False
11547,Cabin Fever,2003,1500000.0,30600000.0,93.0,['Horror'],['Horror'],9.928,0.0,0.0,False,False
11423,Memories of Murder,2003,2800000.0,26000000.0,131.0,"['Crime', 'Drama', 'Thriller']","['Crime', 'Drama', 'Thriller']",13.9533,0.0,0.0,False,False
8273,American Wedding,2003,55000000.0,231449203.0,103.0,"['Comedy', 'Romance']","['Comedy', 'Romance']",11.1044,0.0,0.0,False,False
31018,Path to War,2003,17000000.0,0.0,165.0,"['Drama', 'History', 'TV Movie', 'War']","['Drama', 'History', 'TV Movie', 'War']",9.959,0.0,0.0,False,False
10159,The Rundown,2003,85000000.0,80900000.0,104.0,"['Adventure', 'Action', 'Comedy', 'Thriller']","['Adventure', 'Action', 'Comedy', 'Thriller']",10.6858,0.0,0.0,False,False
103971,Bloody Murder 2: Closing Camp,2003,325000.0,0.0,92.0,"['Horror', 'Thriller']","['Horror', 'Thriller']",12.3478,0.0,0.0,False,False
2832,Identity,2003,28000000.0,90259536.0,90.0,"['Mystery', 'Thriller']","['Mystery', 'Thriller']",11.5071,0.0,0.0,False,False
153,Lost in Translation,2003,4000000.0,119723856.0,102.0,"['Drama', 'Comedy', 'Romance']","['Drama', 'Comedy', 'Romance']",13.8835,4.0,1.0,True,True
5146,The In-Laws,2003,40000000.0,26800000.0,98.0,"['Action', 'Comedy']","['Action', 'Comedy']",8.0452,0.0,0.0,False,False
296,Terminator 3: Rise of the Machines,2003,200000000.0,435000000.0,109.0,"['Action', 'Thriller', 'Science Fiction']","['Action', 'Thriller', 'Science Fiction']",9.0019,0.0,0.0,False,False
9358,Final Destination 2,2003,26000000.0,90941129.0,90.0,"['Horror', 'Mystery']","['Horror', 'Mystery']",8.4829,0.0,0.0,False,False
605,The Matrix Revolutions,2003,150000000.0,424988211.0,129.0,"['Adventure', 'Action', 'Thriller', 'Science Fiction']","['Adventure', 'Action', 'Thriller', 'Science Fiction']",9.688,0.0,0.0,False,False
3097,"The Tulse Luper Suitcases, Part 1: The Moab Story",2003,10000000.0,90071.0,127.0,"['War', 'Drama', 'Adventure', 'Romance']","['War', 'Drama', 'Adventure', 'Romance']",7.4001,0.0,0.0,False,False
