tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
30072,tt0256276,Possession,2002,"Drama, Mystery, Romance",25000000,10113733,5.966,192
15647,tt0264761,Kissing Jessica Stein,2002,Comedy,1000000,10013424,6.028,246
31005,tt0179098,Moonlight Mile,2002,"Romance, Drama",21000000,10011050,6.3,240
39060,tt0307920,What's Up with Cinta?,2002,"Drama, Romance",295000,10000000,7.7,46
31477,tt0280898,Iron Maiden: Rock In Rio,2002,"Music, Documentary",1000000,10000000,8.5,37
11013,tt0274812,Secretary,2002,"Romance, Drama, Comedy",4000000,9300000,6.792,1848
10775,tt0338564,Infernal Affairs,2002,"Drama, Action, Thriller, Crime, Mystery",6400000,8836958,7.797,1820
8434,tt0290916,Summer Things,2002,"Comedy, Drama, Romance",0,8738101,5.809,102
9557,tt0285462,Boat Trip,2002,Comedy,20000000,8586376,5.257,685
2185,tt0246464,Big Trouble,2002,"Action, Comedy, Thriller, Mystery, Crime",40000000,8493890,6.114,317
9275,tt0266452,Death to Smoochy,2002,"Comedy, Crime, Drama, Thriller",55000000,8400000,5.912,426
83902,tt0248216,Na Tum Jaano Na Hum,2002,"Romance, Drama",5800000,8000000,4.6,13
28710,tt0320042,Kamchatka,2002,Drama,0,8000000,6.584,77
14365,tt0250468,Killing Me Softly,2002,"Thriller, Crime",25000000,7775138,5.57,358
22016,tt0301414,Man on the Train,2002,"Crime, Drama",0,7727906,6.7,104
30309,tt0296166,Real Women Have Curves,2002,"Comedy, Drama",3000000,7700000,6.08,100
22537,tt0366621,Inuyasha the Movie 2: The Castle Beyond the Looking Glass,2002,"Action, Animation, Adventure, Fantasy",0,7506630,7.7,155
12496,tt0351817,The Twilight Samurai,2002,"Drama, Romance",5000000,7372769,7.789,351
11692,tt0180052,The Adventures of Pluto Nash,2002,"Action, Comedy, Science Fiction",100000000,7103973,4.384,526
16646,tt0318034,Russian Ark,2002,"Drama, Fantasy, History",0,6723732,7.234,500
73524,tt0315638,The Tiger of Santa Julia,2002,"Comedy, Drama, Action",0,6676233,6.9,45
10375,tt0160184,D-Tox,2002,"Thriller, Crime, Horror",55000000,6632383,5.584,698
25882,tt0319557,Indra,2002,"Drama, Action",1200000,6600000,6.4,14
14672,tt0291832,Crackerjack,2002,Comedy,2600000,6500000,7.1,19
979,tt0290673,Irreversible,2002,"Drama, Thriller, Crime",3500000,6500000,7.175,3218
20009,tt0240900,Slackers,2002,"Comedy, Romance",14000000,6413915,5.2,208
13201,tt0231448,Deuces Wild,2002,"Action, Crime, Drama",10000000,6282446,5.523,107
10955,tt0265651,Ripley's Game,2002,"Crime, Thriller",30000000,6200000,6.397,306
31525,tt0319736,The Legend of Bhagat Singh,2002,"Crime, Drama, History",3000000,6000000,7.022,67
15761,tt0296574,Company,2002,"Action, Crime, Drama",1500000,6000000,6.887,71
9613,tt0278731,Spider,2002,"Drama, Mystery, Thriller",10000000,5809240,6.641,916
1740,tt0300237,Naked,2002,"Comedy, Drama",0,5744968,5.25,40
11458,tt0274711,People I Know,2002,"Drama, Thriller",20000000,5484302,5.237,179
7299,tt0238380,Equilibrium,2002,"Action, Science Fiction, Thriller",20000000,5400000,7.045,4923
20689,tt0118926,The Dancer Upstairs,2002,"Crime, Drama, Romance, Thriller",0,5227348,6.1,64
12112,tt0291579,He Loves Me… He Loves Me Not,2002,"Drama, Romance, Thriller",0,5126264,6.694,248
9685,tt0280760,Igby Goes Down,2002,"Comedy, Drama",9000000,4777465,6.573,343
1615,tt0293124,Erkan & Stefan 2,2002,Comedy,0,4508104,4.293,29
9260,tt0271259,Welcome to Collinwood,2002,"Comedy, Crime",7000000,4402922,6.119,241
10575,tt0246677,Heaven,2002,"Drama, Thriller, Romance, Crime",11000000,4251037,6.446,278
34341,tt0263734,Men with Brooms,2002,"Comedy, Romance",7500000,4245870,5.214,35
50035,tt0258273,Lovely & Amazing,2002,"Comedy, Drama, Romance",250000,4186931,6.0,88
339861,tt1112110,Hollywood,2002,Not found,834449,4000000,7.2,5
1555,tt0283900,The Spanish Apartment,2002,"Drama, Comedy, Romance",5300000,3897799,7.119,1206
14290,tt0280477,Better Luck Tomorrow,2002,"Crime, Drama, Romance",250000,3800000,6.3,97
13245,tt0285441,Atanarjuat: The Fast Runner,2002,"Fantasy, Drama",1934000,3786801,6.895,76
11838,tt0364385,Ju-on: The Grudge,2002,Horror,3500000,3657876,6.76,921
29339,tt0309912,Nicholas Nickleby,2002,"Adventure, Drama",10000000,3651462,6.865,192
437,tt0285492,Cube 2: Hypercube,2002,"Thriller, Science Fiction, Mystery",0,3563603,5.483,1573
11880,tt0280609,Dog Soldiers,2002,"Horror, Action, Thriller",2000000,3537283,6.711,966
20656,tt0330843,Saathiya,2002,"Romance, Drama",900000,3500000,6.1,56
15186,tt0290212,Full Frontal,2002,"Comedy, Romance",2000000,3438804,4.6,109
57022,tt0286179,Sunshine State,2002,Drama,0,3369654,6.345,42
97447,tt0300453,Satin Rouge,2002,"Music, Drama",0,3314254,6.167,12
13098,tt0259484,Paid in Full,2002,"Action, Crime, Drama",0,3100000,6.821,237
62545,tt0319147,Casomai,2002,"Comedy, Romance",0,3084771,5.795,61
9274,tt0277703,"Feuer, Eis & Dosenbier",2002,Comedy,0,3070158,4.2,32
44149,tt0302280,I Murder Seriously,2002,"Comedy, Crime, Drama",2500000,3025260,5.5,30
15155,tt0291928,G,2002,"Drama, Romance",0,3020784,6.561,164
85690,tt0329572,Shattered Glass,2002,"Drama, History",0,2945440,6.0,5
39141,tt0271219,Tadpole,2002,"Comedy, Drama, Romance",150000,2891288,5.633,98
97531,tt0310000,No Blood No Tears,2002,"Action, Comedy, Crime, Drama",0,2860794,5.917,30
12454,tt0286261,All or Nothing,2002,Drama,9000000,2847049,7.07,165
25461,tt0316188,Raising Victor Vargas,2002,"Drama, Romance",800000,2816116,6.8,44
2750,tt0274309,24 Hour Party People,2002,"Comedy, Drama, Music",0,2802899,6.955,506
452160,tt0404215,Mafia,2002,"Action, Drama, Romance",0,2744748,6.8,19
19973,tt0328962,Comedian,2002,"Comedy, Documentary",0,2744253,6.624,89
56836,tt0307681,I Not Stupid,2002,Comedy,710000,2700000,6.833,21
12590,tt0276816,Below,2002,"Thriller, Horror, Mystery",40000000,2622015,6.026,497
9104,tt0252299,Buffalo Soldiers,2002,"Drama, Comedy, War, Crime, Thriller",15000000,2300805,6.286,345
12576,tt0286306,Deathwatch,2002,"Drama, Horror, Thriller, War",0,2300000,5.747,221
277751,tt0326600,Maine Dil Tujhko Diya,2002,"Action, Drama, Romance",0,2187305,5.5,10
25006,tt0301893,State Property,2002,"Crime, Action, Drama",0,2106838,6.4,46
14112,tt0298744,Auto Focus,2002,"Crime, Drama",7000000,2062066,6.4,213
16857,tt0238924,The Dangerous Lives of Altar Boys,2002,"Comedy, Drama",12000000,2036599,6.606,170
4689,tt0310775,Sympathy for Mr. Vengeance,2002,"Action, Drama, Thriller",4000000,1954937,7.461,1646
37748,tt0292886,800 Bullets,2002,"Comedy, Action, Western",4380750,1947000,5.856,108
97754,tt0306432,My Mother Likes Women,2002,"Drama, Comedy",0,1934806,5.641,39
10918,tt0298504,Undertaking Betty,2002,"Comedy, Romance",8000000,1868949,6.107,112
10389,tt0325655,The Eye,2002,Horror,10706075,1766761,6.567,454
54117,tt0324242,Three,2002,"Horror, Mystery",0,1691811,5.897,78
30125,tt0296915,Valentin,2002,"Romance, Drama, Comedy",0,1691017,7.372,113
12205,tt0308379,Dark Water,2002,"Horror, Mystery, Thriller",4000000,1686839,6.821,691
173336,tt0311592,Il nostro matrimonio è in crisi,2002,Comedy,4000000,1500000,5.8,23
69725,tt0283123,Dirty Vivancos III,2002,"Action, Comedy, Thriller",0,1453555,5.0,8
2017,tt0292610,No Good Deed,2002,"Action, Crime, Drama, Mystery, Thriller",12000000,1440653,5.367,210
29047,tt0303353,The Kid Stays in the Picture,2002,Documentary,40000,1434436,6.6,96
555595,tt1390851,Sathi,2002,"Drama, Romance, Music",0,1352928,7.143,7
18323,tt0271582,Joshua,2002,Drama,9000000,1347988,6.4,21
13441,tt0299117,Roger Dodger,2002,"Comedy, Drama",0,1300000,6.109,207
31932,tt0164003,City of Ghosts,2002,"Thriller, Crime",17500000,1277187,5.8,91
43071,tt0259134,Corto Maltese: The Secret Court of the Arcane,2002,"Drama, Animation, History, Adventure",0,1254978,6.452,52
9707,tt0281686,Bubba Ho-tep,2002,"Comedy, Horror, Thriller, Mystery, Fantasy",1000000,1239541,6.488,685
