id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,17,Shaun of the Dead,6000000,39396175,2004,8.03,630456
1,17,Hot Fuzz,12000000,80600000,2007,8.14,561398
2,17,The World's End,20000000,46100000,2013,7.67,309994
3,17,Baby Driver,34000000,226945087,2017,8.19,677447
4,17,Last Night in Soho,43000000,22957625,2021,7.07,195155
5,17,Scott Pilgrim vs. the World,73000000,51825248,2010,7.55,491518
6,17,The Running Man,110000000,68615641,2025,6.27,73266
