id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,6,Fruitvale Station,900000,17600000,2013,8.2,90020
1,6,Creed,37000000,173600000,2015,8.18,330457
2,6,Sinners,90000000,368389632,2025,8.27,407737
3,6,Black Panther: Wakanda Forever,250000000,859102154,2022,7.18,365500
4,6,Black Panther,200000000,1349926083,2018,8.27,900774
