id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,14,Joint Security Area,12500000,0,2000,7.53,37133
1,14,Sympathy for Mr. Vengeance,4000000,1954937,2002,6.54,80662
2,14,Thirst,5000000,13085023,2009,7.4,54688
3,14,Stoker,12000000,12077441,2013,6.53,119386
4,14,The Handmaiden,8575000,38600000,2016,8.6,199145
5,14,No Other Choice,12200000,37154602,2025,8.4,45085
6,14,Oldboy,3000000,17500000,2003,8.12,710562
