id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,10,Incendies,6800000,6788659,2010,8.38,243446
1,10,Prisoners,46000000,122126687,2013,7.85,922474
2,10,Sicario,30000000,84997446,2015,8.1,527661
3,10,Arrival,47000000,203388186,2016,8.26,852057
4,10,Dune,165000000,410668500,2021,7.88,1026107
5,10,Blade Runner 2049,150000000,259239658,2017,8.12,745114
6,10,Dune: Part Two,190000000,714844358,2024,8.4,713701
