id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,19,TRON: Legacy,170000000,409912892,2010,5.83,385484
1,19,Oblivion,120000000,286168572,2013,6.09,583313
2,19,F1,250000000,631627111,2025,7.59,319501
3,19,Only the Brave,38000000,25754775,2017,7.75,85788
4,19,Top Gun: Maverick,170000000,1488732821,2022,8.44,845767
