id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,8,Bāhubali: The Beginning,25130430,90747520,2015,8.21,148835
1,8,Bāhubali 2: The Conclusion,31000000,280700000,2017,8.15,132342
2,8,RRR,69000000,160000000,2022,8.35,201689
