id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
1,10,Shaun of the Dead,6000000,39396175,2004,8.03,630456
2,10,Hot Fuzz,12000000,80600000,2007,8.14,561398
3,10,The World's End,20000000,46100000,2013,7.68,309994
4,10,Baby Driver,34000000,226945087,2017,8.19,677447
5,10,Last Night in Soho,43000000,22957625,2021,7.07,195155
6,10,Scott Pilgrim vs. the World,73000000,51825248,2010,7.55,491518
7,10,The Running Man,110000000,68615641,2025,6.27,73266
