id,director_id,title,budget,revenue,release_year,avg_score,imdb_vote_count
0,16,The Host,11000000,88489643,2006,7.97,140796
1,16,Mother,5000000,17112713,2009,8.23,79751
2,16,Memories of Murder,2800000,26000000,2003,8.12,262200
3,16,Snowpiercer,39200000,86758912,2013,7.95,417858
4,16,Mickey 17,118000000,133442263,2025,7.13,231037
5,16,Okja,50000000,0,2017,7.71,138895
6,16,Parasite,11363000,257591776,2019,9.15,1148210
