tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
10193,tt0435761,Toy Story 3,2010,"Animation, Family, Comedy",200000000,1067316101,7.805,15517
12155,tt1014759,Alice in Wonderland,2010,"Family, Fantasy, Adventure",200000000,1025467110,6.637,14652
12444,tt0926084,Harry Potter and the Deathly Hallows: Part 1,2010,"Adventure, Fantasy",250000000,954305868,7.735,20149
27205,tt1375666,Inception,2010,"Action, Science Fiction, Adventure",160000000,839030630,8.371,38789
10192,tt0892791,Shrek Forever After,2010,"Comedy, Adventure, Fantasy, Animation, Family",165000000,752600867,6.395,7840
24021,tt1325004,The Twilight Saga: Eclipse,2010,"Adventure, Fantasy, Drama, Romance",68000000,698491347,6.195,9166
10138,tt1228705,Iron Man 2,2010,"Adventure, Action, Science Fiction",200000000,623933331,6.85,22124
38757,tt0398286,Tangled,2010,"Animation, Family, Adventure",260000000,592461732,7.61,12223
20352,tt1323594,Despicable Me,2010,"Family, Comedy, Animation, Science Fiction, Action",69000000,543284256,7.256,15881
10191,tt0892769,How to Train Your Dragon,2010,"Fantasy, Adventure, Animation, Family",165000000,495141736,7.856,14149
18823,tt0800320,Clash of the Titans,2010,"Adventure, Fantasy, Action",125000000,493214993,5.918,6595
10140,tt0980970,The Chronicles of Narnia: The Voyage of the Dawn Treader,2010,"Adventure, Family, Fantasy",155000000,415686217,6.441,5835
45269,tt1504320,The King's Speech,2010,"Drama, History",15000000,414211549,7.733,9187
20526,tt1104001,TRON: Legacy,2010,"Adventure, Action, Science Fiction",170000000,409912892,6.536,7794
38575,tt1155076,The Karate Kid,2010,"Action, Adventure, Drama, Family",40000000,359126022,6.565,6464
9543,tt0473075,Prince of Persia: The Sands of Time,2010,"Adventure, Fantasy, Action",200000000,336365676,6.295,7073
44214,tt0947798,Black Swan,2010,"Drama, Thriller, Horror",13000000,329398046,7.685,15368
38055,tt1001526,Megamind,2010,"Animation, Action, Comedy, Family, Science Fiction",130000000,321885765,7.017,7352
20662,tt0955308,Robin Hood,2010,"Action, Adventure, History",200000000,321669741,6.395,4941
10196,tt0938283,The Last Airbender,2010,"Action, Adventure, Fantasy",150000000,319713881,4.646,4204
39451,tt0970866,Little Fockers,2010,"Comedy, Romance",100000000,310650585,5.655,3405
35791,tt1220634,Resident Evil: Afterlife,2010,"Action, Adventure, Horror, Science Fiction",60000000,300228084,6.052,4128
11324,tt1130884,Shutter Island,2010,"Drama, Thriller, Mystery",80000000,294804195,8.2,25497
27576,tt0944835,Salt,2010,"Action, Mystery, Thriller",110000000,293329073,6.414,5833
37786,tt1261945,Sex and the City 2,2010,"Comedy, Drama, Romance",100000000,290700000,6.1,1709
37710,tt1243957,The Tourist,2010,"Action, Thriller, Romance",100000000,278731369,6.177,5683
27578,tt1320253,The Expendables,2010,"Thriller, Adventure, Action",80000000,274470394,6.25,8171
38365,tt1375670,Grown Ups,2010,Comedy,80000000,271457606,6.395,6564
37834,tt1013743,Knight and Day,2010,"Action, Comedy",117000000,261989769,6.228,4824
44264,tt1403865,True Grit,2010,"Drama, Adventure, Western",38000000,252300000,7.303,5655
38745,tt1320261,Gulliver's Travels,2010,"Family, Comedy, Adventure, Fantasy",112000000,237382724,5.216,2507
32657,tt0814255,Percy Jackson & the Olympians: The Lightning Thief,2010,"Adventure, Fantasy, Family",95000000,226497209,6.212,7750
37799,tt1285016,The Social Network,2010,Drama,40000000,224920315,7.37,12959
32856,tt0817230,Valentine's Day,2010,"Comedy, Romance",52000000,216528528,5.92,3137
27022,tt0963966,The Sorcerer's Apprentice,2010,"Fantasy, Adventure, Action",150000000,215300000,6.135,5203
41733,tt1231583,Due Date,2010,"Comedy, Drama",65000000,211800000,6.388,5719
38167,tt0879870,Eat Pray Love,2010,"Drama, Romance",60000000,204594016,6.244,2589
41515,tt1302067,Yogi Bear,2010,"Comedy, Family, Animation, Adventure",80000000,203509374,5.563,930
39514,tt1245526,RED,2010,"Action, Adventure, Comedy, Crime, Thriller",58000000,199006387,6.707,7062
41436,tt1536044,Paranormal Activity 2,2010,"Horror, Mystery",3000000,177512032,5.788,2601
34544,tt0429493,The A-Team,2010,"Action, Comedy, Crime",110000000,177238796,6.411,4922
27581,tt1386588,The Other Guys,2010,"Comedy, Action",100000000,170432927,6.325,4501
44048,tt0477080,Unstoppable,2010,"Action, Thriller",100000000,167805466,6.604,3815
41233,tt1193631,Step Up 3D,2010,"Drama, Romance",30000000,159291809,6.817,1972
20504,tt1037705,The Book of Eli,2010,"Action, Thriller, Science Fiction",80000000,157107755,6.791,6564
23168,tt0840361,The Town,2010,"Crime, Drama, Thriller",37000000,154026136,7.217,5517
28510,tt1288403,Universal Soldier: Regeneration,2010,"Adventure, Action, Science Fiction, Thriller",14000000,153977852,5.7,477
35056,tt1279935,Date Night,2010,"Comedy, Action, Adventure",55000000,152300000,6.106,3011
51739,tt1568921,The Secret World of Arrietty,2010,"Fantasy, Animation, Family",23000000,149660003,7.667,3095
7978,tt0780653,The Wolfman,2010,Horror,150000000,140700000,5.879,2146
41216,tt1219342,Legend of the Guardians: The Owls of Ga'Hoole,2010,"Animation, Adventure, Family, Fantasy",80000000,140073390,6.82,2434
27573,tt1038919,The Bounty Hunter,2010,"Action, Comedy, Romance",40000000,136300000,5.849,3007
41439,tt1477076,Saw 3D,2010,"Horror, Crime",17000000,136151680,5.979,3246
33909,tt1027718,Wall Street: Money Never Sleeps,2010,"Drama, Crime",70000000,134748021,6.096,1652
45317,tt0964517,The Fighter,2010,Drama,25000000,129190869,7.382,4645
34851,tt1424381,Predators,2010,"Science Fiction, Action, Thriller",40000000,127233108,6.294,4526
16290,tt1116184,Jackass 3D,2010,"Comedy, Documentary, Action",20000000,117224271,6.611,1431
23437,tt1179056,A Nightmare on Elm Street,2010,"Horror, Mystery, Thriller",35000000,115665418,5.523,2869
22971,tt0989757,Dear John,2010,"Drama, Romance, War",25000000,114977104,6.846,4253
39691,tt1287468,Cats & Dogs: The Revenge of Kitty Galore,2010,"Family, Adventure, Comedy, Fantasy, Action",85000000,112483764,5.206,678
23023,tt0808510,Tooth Fairy,2010,"Comedy, Family, Fantasy",48000000,112462508,5.474,2079
44603,tt1212419,Hereafter,2010,"Drama, Fantasy",50000000,107000000,6.136,1786
38408,tt1055292,Life As We Know It,2010,"Comedy, Romance, Drama",38000000,105734416,6.9,3246
51533,tt1533117,Let the Bullets Fly,2010,"Action, Comedy",0,104731450,7.8,344
43347,tt0758752,Love & Other Drugs,2010,"Drama, Comedy, Romance",30000000,102800000,7.0,5508
44560,tt1393746,Aftershock,2010,Drama,25000000,100297064,7.141,198
37821,tt1103153,Killers,2010,"Action, Comedy, Thriller, Romance",75000000,98159963,5.955,2288
23483,tt1250777,Kick-Ass,2010,"Action, Crime",28000000,96188903,7.122,12234
22972,tt0947810,Green Zone,2010,"War, Action, Adventure, Drama, Thriller",100000000,94882889,6.486,2333
52077,tt1528313,Nothing to Declare,2010,Comedy,28000000,93800000,5.873,1162
35019,tt1415283,Nanny McPhee and the Big Bang,2010,"Comedy, Fantasy, Family",35000000,93251121,6.311,1925
32823,tt1226229,Get Him to the Greek,2010,"Adventure, Comedy, Music",40000000,90029656,5.979,1900
42297,tt1126591,Burlesque,2010,"Drama, Romance",55000000,89500000,7.211,2353
35690,tt1294226,The Last Song,2010,"Drama, Family, Romance",20000000,89137047,7.2,3371
38778,tt0427152,Dinner for Schmucks,2010,Comedy,69000000,86387857,5.722,1907
38579,tt1392197,Marmaduke,2010,"Family, Comedy",50000000,83761844,5.208,800
43593,tt0464154,Piranha 3D,2010,"Comedy, Horror",24000000,83188165,5.417,2355
37056,tt0892318,Letters to Juliet,2010,"Comedy, Drama, Romance",30000000,82148538,6.998,2986
12201,tt1226273,Edge of Darkness,2010,"Crime, Drama, Mystery, Thriller",80000000,81126522,6.396,1676
40264,tt1666186,Vampires Suck,2010,"Comedy, Fantasy",20000000,80547866,4.4,1378
22907,tt1135084,Takers,2010,"Action, Crime, Drama, Thriller",32000000,80205382,6.23,1353
34806,tt1212436,The Back-Up Plan,2010,"Comedy, Romance",35000000,77477008,6.124,1472
38234,tt1156466,Undisputed III: Redemption,2010,"Action, Thriller, Crime, Drama",3000000,76500000,7.55,992
33217,tt1196141,Diary of a Wimpy Kid,2010,"Comedy, Family",15000000,76196538,6.259,1732
56540,tt1810602,If You Are the One 2,2010,"Comedy, Romance, Fantasy",0,76100000,5.931,59
37735,tt1282140,Easy A,2010,Comedy,8000000,75026327,6.809,7275
65841,tt1212453,Bayside Shakedown 3: Set the Guys Loose,2010,"Action, Drama, Comedy",0,72500000,5.2,10
49953,tt1230204,A Turtle's Tale: Sammy's Adventures,2010,"Animation, Family",0,71594792,6.1,678
50087,tt1690470,Pokémon: Zoroark - Master of Illusions,2010,"Family, Animation, Adventure, Fantasy",0,71143529,6.7,231
38358,tt1320244,The Last Exorcism,2010,"Horror, Thriller, Mystery",1800000,69400000,5.7,1095
22894,tt1038686,Legion,2010,"Action, Fantasy, Horror",26000000,67918658,5.895,2820
27579,tt1440728,The American,2010,"Crime, Drama, Thriller",20000000,67900000,5.968,1474
43539,tt1458175,The Next Three Days,2010,"Romance, Drama, Thriller, Crime",30000000,67448651,7.085,3046
42684,tt1564585,Skyline,2010,"Science Fiction, Action, Thriller",10500000,66984887,5.009,1727
23172,tt1273678,The Spy Next Door,2010,"Action, Comedy, Family",28000000,66166000,5.872,1386
48415,tt1529235,Welcome to the South,2010,Comedy,4000000,65584679,6.716,1861
23048,tt1231587,Hot Tub Time Machine,2010,"Science Fiction, Comedy, Adventure",36000000,64780213,6.044,2682
47931,tt1555149,Elite Squad: The Enemy Within,2010,"Drama, Action, Crime",0,63027681,7.83,1998
148284,tt1305797,Enthiran,2010,"Action, Science Fiction, Adventure",26400000,62000000,6.572,243
35688,tt1391137,Why Did I Get Married Too?,2010,"Comedy, Romance",20000000,60673972,6.5,166
39486,tt1028576,Secretariat,2010,Drama,35000000,60300000,7.4,629
11439,tt1139328,The Ghost Writer,2010,"Thriller, Mystery",45000000,60300000,6.818,2403
38357,tt1126618,Morning Glory,2010,"Drama, Comedy, Romance",40000000,60040976,6.366,1607
23169,tt1403981,Remember Me,2010,"Drama, Romance",16000000,56000000,7.099,3680
23742,tt1385867,Cop Out,2010,"Action, Comedy, Crime",30000000,55600000,5.549,1603
29427,tt0455407,The Crazies,2010,"Mystery, Horror, Action",20000000,54956140,6.306,2226
26389,tt1179034,From Paris with Love,2010,"Action, Crime, Thriller",52000000,52800000,6.358,2249
22538,tt0446029,Scott Pilgrim vs. the World,2010,"Action, Comedy, Romance",73000000,51825248,7.486,8429
48492,tt1123373,Detective Dee and the Mystery of the Phantom Flame,2010,"Action, Adventure, Drama, Mystery",13000000,51723285,6.5,425
19901,tt0433362,Daybreakers,2010,"Action, Fantasy, Science Fiction",20000000,51417188,6.3,2122
12819,tt1213012,Alpha and Omega,2010,"Animation, Family, Comedy, Adventure, Romance",20000000,50507267,6.0,544
41210,tt0889573,The Switch,2010,"Comedy, Romance, Drama",19000000,49830607,6.23,2010
61984,tt1477109,Space Battleship Yamato,2010,"Science Fiction, Action, Adventure, Drama",12000000,49827298,6.456,251
34016,tt0815236,She's Out of My League,2010,"Romance, Comedy",20000000,49800000,6.484,2290
34803,tt1321509,Death at a Funeral,2010,Comedy,21000000,49050886,5.876,1045
42888,tt1341188,How Do You Know,2010,"Comedy, Drama, Romance",120000000,48668907,5.331,1037
48034,tt1440232,Little White Lies,2010,"Comedy, Drama",25000000,48531470,7.097,1620
37950,tt1438254,Charlie St. Cloud,2010,"Drama, Romance",44000000,48200000,7.0,2221
41211,tt1465487,Heartbreaker,2010,"Romance, Comedy",8700000,47355187,6.625,1397
26390,tt1210042,Brooklyn's Finest,2010,"Crime, Drama, Thriller",17000000,45700000,6.309,965
48289,tt1226753,The Debt,2010,"Drama, Thriller",20000000,45636368,6.564,944
23631,tt0985694,Machete,2010,"Action, Comedy, Thriller",10500000,45491656,6.337,3492
54186,tt1590089,Confessions,2010,"Drama, Thriller, Mystery",0,45203103,7.6,961
51608,tt1527788,The Man from Nowhere,2010,"Action, Thriller, Crime",1255000,43059790,7.699,1448
13477,tt1185416,When in Rome,2010,"Comedy, Fantasy, Romance",55000000,43042835,5.9,1260
26022,tt1188996,My Name Is Khan,2010,"Drama, Romance",12000000,42345360,8.031,1409
38073,tt1322312,Going the Distance,2010,"Comedy, Drama, Romance",32000000,42045846,6.088,764
46332,tt1588337,Of Gods and Men,2010,"Drama, History",4000000,41424067,6.66,406
85215,tt1214981,SP: The Motion Picture,2010,"Drama, Action, Thriller",0,39674739,8.0,12
44944,tt1405500,For Colored Girls,2010,Drama,21000000,38000000,6.685,81
46261,tt1270761,Don't Be Afraid of the Dark,2010,"Fantasy, Horror, Thriller",25000000,36993168,5.803,1117
97375,tt1636815,Detective Conan: The Lost Ship in the Sky,2010,"Animation, Crime, Mystery, Action",0,36407407,7.082,140
35169,tt0492389,Furry Vengeance,2010,"Family, Comedy",35000000,36236710,5.024,636
38031,tt1182350,You Will Meet a Tall Dark Stranger,2010,"Comedy, Drama, Romance",22000000,36015260,5.919,892
37472,tt1386932,Ip Man 2,2010,"Action, History, Drama",12900000,36000000,7.462,2447
44115,tt1542344,127 Hours,2010,"Adventure, Drama, Thriller",18000000,35700000,7.087,7970
39781,tt0842926,The Kids Are All Right,2010,"Comedy, Drama",3500000,34705850,6.603,1564
86184,tt1613031,Doraemon: Nobita's Great Battle of the Mermaid King,2010,"Adventure, Family, Animation, Fantasy",0,34702573,6.9,69
35552,tt1179025,The Extraordinary Adventures of Adèle Blanc-Sec,2010,"Fantasy, Adventure, Action, Mystery",25000000,34604339,6.2,1464
42949,tt0940656,Arthur 3: The War of the Two Worlds,2010,"Animation, Adventure, Fantasy, Family",70200000,33885979,5.786,1591
44040,tt1314655,Devil,2010,"Horror, Mystery, Thriller",10000000,33583175,6.098,3056
60604,tt1629284,Dogwood Tree,2010,"Romance, Drama",5500000,33020000,7.467,46
25195,tt1216492,Leap Year,2010,"Romance, Comedy",19000000,32686500,6.896,2129
38303,tt1414382,You Again,2010,"Comedy, Romance",20000000,32054369,6.3,1280
38843,tt0493949,Ramona and Beezus,2010,"Comedy, Family",15000000,27293743,6.55,780
38363,tt0977855,Fair Game,2010,"Drama, Thriller",22000000,25806953,6.454,841
41411,tt1382725,The Round Up,2010,"Drama, History, War",20000000,25346148,7.537,1033
45958,tt1164999,Biutiful,2010,Drama,0,25147786,7.3,1186
57809,tt1782568,Six Degrees of Celebration,2010,Comedy,5800000,25030264,6.375,112
41382,tt0979434,Lottery Ticket,2010,Comedy,17000000,24719879,5.633,180
50461,tt1423953,Liar Game: The Final Stage,2010,"Thriller, Drama, TV Movie, Mystery",0,24658706,7.5,48
49009,tt1023114,The Way Back,2010,"Drama, Adventure, History",30000000,24172201,6.996,1720
41402,tt1228987,Let Me In,2010,"Drama, Horror, Mystery",20000000,24145613,6.792,2171
34813,tt0480255,The Losers,2010,"Action, Adventure, Crime, Mystery, Thriller",25000000,23580000,6.251,1932
41283,tt1433108,Faster,2010,"Crime, Drama, Action, Thriller",24000000,23081726,6.346,2060
32926,tt1577061,Recep Ivedik 3,2010,Comedy,0,22588876,4.6,134
31059,tt1569465,Our Russia: Eggs of Destiny,2010,Comedy,2000000,22212223,4.633,75
36298,tt1421040,"Me, Them and Lara",2010,"Comedy, Drama",0,22039646,5.587,309
38093,tt1407061,Just Wright,2010,"Romance, Comedy",0,21520719,6.5,450
43931,tt0872230,My Soul to Take,2010,"Horror, Mystery",25000000,21500813,5.5,547
34563,tt1305583,Our Family Wedding,2010,Comedy,14000000,21409028,5.62,138
51200,tt1587729,71: Into the Fire,2010,War,10400000,20967660,7.493,206
8952,tt1045772,I Love You Phillip Morris,2010,"Comedy, Crime, Drama, Romance",13000000,20768906,6.417,1784
45272,tt1555064,Country Strong,2010,"Drama, Romance, Music",15000000,20601987,6.1,263
52939,tt1796657,Three Heroes and the Shamakhan Queen,2010,"Animation, Family, Comedy, Adventure",3000000,20157447,6.282,101
69597,tt1512888,Aayirathil Oruvan,2010,"Action, Adventure",7500000,20000000,6.6,50
44978,tt1562859,Golmaal 3,2010,"Comedy, Family",4800000,20000000,5.6,90
60556,tt1738298,Natale in Sudafrica,2010,Comedy,0,19640073,4.412,325
36970,tt0765128,Oceans,2010,"Documentary, Family",0,19406406,7.441,329
26388,tt1462758,Buried,2010,"Drama, Thriller, Mystery",1987650,19152480,6.636,2988
62156,tt1564916,Head Over Heels,2010,Comedy,0,18876082,6.447,243
31867,tt1053424,Repo Men,2010,"Action, Science Fiction, Thriller, Crime",32000000,18409891,6.32,2052
41592,tt1447972,StreetDance 3D,2010,"Music, Romance, Drama",5773100,18144030,6.5,424
44009,tt1431181,Another Year,2010,"Drama, Comedy",8000000,18124262,7.0,427
57703,tt1270842,Norwegian Wood,2010,"Drama, Romance",0,17636261,6.387,230
58857,tt1436045,13 Assassins,2010,"Adventure, Drama, Action",6000000,17555141,7.32,1233
53457,tt1668200,Sarah's Key,2010,"Drama, War",10000000,17511906,7.287,708
49852,tt1041804,The Nutcracker,2010,"Music, Fantasy, Family, Adventure",90000000,17177993,5.0,203
200566,tt1667123,Tensou Sentai Goseiger: Epic on The Movie,2010,"Action, Adventure, Science Fiction, Fantasy",0,16704506,5.1,5
70829,tt1584131,The Last Godfather,2010,"Comedy, Crime, Romance",13400000,16700000,4.0,20
50723,tt1703048,Naruto Shippuden the Movie: The Lost Tower,2010,"Adventure, Action, Animation",0,16537336,7.178,500
43930,tt1456941,"Tomorrow, When the War Began",2010,"Action, Adventure, Drama",27000000,16533595,6.096,542
34134,tt1610301,Barbie in A Mermaid Tale,2010,"Animation, Family, Fantasy",0,16441438,7.252,802
46705,tt1120985,Blue Valentine,2010,"Drama, Romance",1000000,15440333,6.959,3461
38407,tt1092634,Shanghai,2010,"Drama, Thriller, Mystery",50000000,15302850,6.103,184
34586,tt1272018,Kandahar,2010,Drama,7000000,15172408,6.2,44
27569,tt1244659,Extraordinary Measures,2010,Drama,31000000,15134293,6.284,333
58051,tt1573072,Housefull,2010,"Comedy, Romance",3500000,15000000,5.717,136
39210,tt1421051,Somewhere,2010,Drama,8000000,14788642,6.082,794
63465,tt1897945,Petty Romance,2010,"Comedy, Romance",0,14244325,6.2,24
59468,tt1441912,The Way,2010,"Adventure, Comedy, Drama",0,13900000,7.118,635
44263,tt1691832,City Under Siege,2010,"Science Fiction, Action, Thriller",17000000,13851432,5.0,64
39013,tt1399683,Winter's Bone,2010,"Drama, Mystery",2000000,13831503,6.788,1947
28211,tt1352824,Chloe,2010,"Drama, Thriller, Mystery",14000000,13657649,6.126,1834
48748,tt1680136,Klown,2010,Comedy,0,13273759,6.508,133
44716,tt1340107,In a Better World,2010,Drama,15000000,13004198,7.109,446
49797,tt1588170,I Saw the Devil,2010,"Thriller, Horror",6000000,12966357,7.792,2931
52274,tt1512685,Julia's Eyes,2010,"Horror, Thriller",0,12884923,6.656,842
117352,tt1623674,Crayon Shin-chan: Super-Dimension! The Storm Called My Bride,2010,"Animation, Comedy, Family",0,12876220,7.7,61
46138,tt1371155,Made in Dagenham,2010,"Comedy, Drama, History",7200000,12629471,6.7,321
38961,tt1486190,Tamara Drewe,2010,"Comedy, Romance",0,12037973,5.879,474
210286,tt1663158,Super Kamen Rider Den-O Trilogy - Episode Red: Zero's Star Twinkle,2010,"Action, Adventure, Science Fiction",0,12018591,5.3,5
41110,tt1226236,I Am Love,2010,"Drama, Romance",3600000,12014663,6.741,397
35428,tt1595366,What Men Talk About,2010,Comedy,1950000,12005838,7.219,192
210290,tt1670661,Super Kamen Rider Den-O Trilogy - Episode Blue: The Dispatched Imagin is Newtral,2010,"Action, Adventure, Science Fiction",0,12002684,5.6,7
40777,tt1667838,I Hate Luv Storys,2010,"Comedy, Drama, Romance",4400000,12000000,5.9,82
37941,tt1609168,Vinnaithaandi Varuvaayaa,2010,"Drama, Romance",3000000,12000000,7.6,58
210291,tt1675293,Super Kamen Rider Den-O Trilogy - Episode Yellow: Treasure de End Pirates,2010,"Action, Adventure, Science Fiction",0,11986479,5.2,6
45094,tt1244754,Conviction,2010,Drama,12500000,11826980,7.07,643
74658,tt1618450,Winx Club - Magic Adventure,2010,"Animation, Family",0,11583758,7.228,127
46528,tt1032751,The Warrior's Way,2010,"Adventure, Fantasy, Action, Western, Thriller",42000000,11100000,6.568,652
44155,tt1612608,The Italian,2010,Comedy,0,11081555,5.209,184
573531,tt1480660,Halo Legends,2010,"Animation, War, Action, Science Fiction",0,11000000,7.352,167
20533,tt1075747,Jonah Hex,2010,"Western, Fantasy, Thriller",47000000,10539000,4.96,1524
44718,tt1194263,Get Low,2010,"Drama, Mystery, Comedy",700000,10522511,6.726,329
71172,tt1636780,Gintama: The Movie,2010,"Action, Comedy, Science Fiction, Animation",0,10453259,7.423,97
47812,tt1510274,Love and the City 2,2010,"Comedy, Romance",0,10198357,5.9,37
63812,tt1503179,Thillalangadi,2010,"Comedy, Action, Drama",3300000,10000000,4.8,12
55890,tt1100051,Bereavement,2010,"Crime, Horror",2000000,10000000,5.337,208
44565,tt1455811,Khatta Meetha,2010,"Comedy, Drama",7500000,10000000,5.7,70
47261,tt1542852,Carancho,2010,"Thriller, Drama, Romance",0,9961838,6.709,172
42188,tt1334260,Never Let Me Go,2010,"Drama, Romance, Science Fiction",15000000,9918093,6.845,2421
39053,tt1336617,Cyrus,2010,"Comedy, Drama, Romance",7000000,9900000,5.921,442
138853,tt1655400,Ghost,2010,"Mystery, Drama, Fantasy",0,9833553,5.2,9
62756,tt1655607,Singam,2010,"Action, Comedy, Crime",2200000,9700000,6.8,72
54456,tt1664806,Raavanan,2010,"Action, Adventure, Crime",5200000,9700000,7.0,47
61404,tt1545759,Point Blank,2010,"Action, Thriller, Crime",16000000,9487445,6.617,494
44113,tt1423995,Stone,2010,"Drama, Thriller, Action, Mystery",22000000,9479718,5.294,721
37931,tt1470023,MacGruber,2010,"Action, Comedy",10000000,9322895,5.4,594
39356,tt1560139,Boy,2010,"Drama, Comedy",0,9116968,7.29,474
97342,tt1649431,Vedam,2010,"Drama, Thriller",3000000,9000000,7.2,39
45535,tt1473357,Fatal,2010,Comedy,17289533,8929413,5.983,659
36699,tt1590125,We Are from the Future 2,2010,"War, Science Fiction, Action, Adventure",0,8910819,5.0,53
46523,tt1648112,New Kids Turbo,2010,"Action, Comedy",1500000,8786756,6.336,327
73245,tt1785394,Bleach the Movie: Hell Verse,2010,"Action, Animation, Fantasy, Adventure",0,8749681,7.548,196
51273,tt1746246,Dark World,2010,"Fantasy, Mystery, Thriller",3000000,8628997,4.4,54
36696,tt1272051,Space Dogs,2010,"Family, Animation",25000000,8553835,5.2,53
46829,tt1423894,Barney's Version,2010,"Comedy, Drama",30000000,8454301,7.0,482
45284,tt1462667,Outrage,2010,"Action, Crime, Thriller, Drama",0,8428636,6.869,450
48838,tt1213648,London Boulevard,2010,"Drama, Crime",25000000,8307227,5.9,800
42966,tt1395054,Once Upon a Time in Mumbaai,2010,"Drama, Thriller, Crime",19000000,8300000,6.672,90
40794,tt1405810,Loose Cannons,2010,"Comedy, Drama, Romance",7000000,8220215,7.267,804
58496,tt1424432,Senna,2010,Documentary,0,8212430,8.113,1159
49998,tt1578128,Otto's Eleven,2010,Comedy,0,8184947,5.6,75
55758,tt1825955,Midnight FM,2010,"Thriller, Crime, Action",0,8101240,6.885,100
44639,tt1645089,Inside Job,2010,"Documentary, Crime",2000000,7871522,7.701,1014
48303,tt1020773,Certified Copy,2010,"Drama, Romance",7000000,7736632,7.006,439
36865,tt1572781,The Disappearance of Haruhi Suzumiya,2010,"Animation, Comedy, Science Fiction, Mystery, Drama",2000000,7701498,7.833,278
23830,tt1294688,Last Night,2010,"Drama, Romance",7000000,7644937,6.147,803
52696,tt1610452,Band Baaja Baaraat,2010,"Comedy, Drama, Romance",3300000,7400000,6.654,140
62267,tt1560979,Sakurada Gate Incident,2010,"History, Drama, Action",0,7394930,7.367,15
118301,tt1794796,"Inazuma Eleven the Movie: The Ultimate Force, Team Ogre, Attacks!",2010,"Fantasy, Animation",0,7243674,7.6,128
37832,tt1473074,Mammuth,2010,Comedy,3000000,7100000,5.778,162
41479,tt1285309,The Joneses,2010,"Comedy, Drama",10000000,7022728,6.187,630
30675,tt1483025,Planet Hulk,2010,"Science Fiction, Animation, Action",0,7000000,7.1,541
39693,tt1602572,Echoes of the Rainbow,2010,"Comedy, Drama, Romance",0,6933474,7.6,84
44549,tt1447508,Peepli Live,2010,"Drama, Comedy",2270000,6900000,7.315,73
23759,tt1020558,Centurion,2010,"Adventure, Action, Drama",12000000,6890432,6.231,1537
37034,tt1425257,True Legend,2010,"Action, Fantasy",20000000,6820000,6.558,240
46738,tt1255953,Incendies,2010,"Drama, War, Mystery",6800000,6788659,8.107,3170
57695,tt1599975,The Princess of Montpensier,2010,"Action, Drama, History, Romance",14734000,6775121,6.3,273
52629,tt1692190,El Infierno,2010,"Action, Crime, Western, Comedy, Drama",0,6703873,7.885,745
40662,tt1569923,Batman: Under the Red Hood,2010,"Mystery, Crime, Animation",0,6629178,7.754,1702
43923,tt0804497,It's Kind of a Funny Story,2010,"Comedy, Drama",8000000,6491240,6.955,2429
59490,tt1664894,Cave of Forgotten Dreams,2010,Documentary,0,6467348,7.085,354
27583,tt1234654,Greenberg,2010,"Comedy, Drama, Romance",25000000,6344112,5.876,612
46733,tt1640202,Çok Filim Hareketler Bunlar,2010,Comedy,0,6220450,4.774,53
37495,tt1341167,Four Lions,2010,"Comedy, Crime, Drama",3900000,6200000,6.955,1246
42882,tt1555832,Life Is a Wonderful Thing,2010,Comedy,0,6161728,5.53,101
41201,tt0775489,The Illusionist,2010,"Animation, Drama",18000000,6007194,7.3,665
270650,tt1223082,Oy Vey! My Son Is Gay!,2010,"Comedy, Romance",2,6000007,5.065,31
44566,tt1499201,Anjaana Anjaani,2010,"Comedy, Drama, Romance",6400000,5900000,6.0,83
43083,tt1675197,This Is Sodom,2010,"Comedy, History",2745000,5850000,6.8,22
43933,tt1470827,Monsters,2010,"Drama, Thriller, Science Fiction",500000,5639730,6.183,1739
53399,tt1441373,The Solitude of Prime Numbers,2010,Drama,0,5505962,5.911,393
34144,tt1578116,Atithi Tum Kab Jaoge?,2010,Comedy,2100000,5400000,6.304,51
47557,tt1706414,The Edge,2010,Drama,11000000,5380142,5.7,59
45657,tt1369706,The Ward,2010,"Horror, Thriller",10000000,5343820,5.761,1272
46838,tt1465522,Tucker and Dale vs. Evil,2010,"Comedy, Horror",5000000,5224938,7.394,3065
27585,tt0935075,Rabbit Hole,2010,Drama,5000000,5144717,6.7,643
37822,tt1602476,Badmaash Company,2010,Crime,1900000,5100000,5.851,57
52161,tt1570619,Kutsal Damacana 2: İtmen,2010,"Comedy, Horror, Fantasy",0,5073304,2.798,47
56034,tt1567127,Twigson Ties the Knot,2010,"Family, Comedy",0,5070457,5.222,9
36085,tt1473352,The Crocodiles Strike Back,2010,"Family, Adventure",0,5050298,6.9,95
49679,tt1396208,Action Replayy,2010,"Comedy, Romance, Science Fiction",10000000,5000000,5.228,79
44613,tt1606267,Lafangey Parindey,2010,"Action, Drama, Romance",4500000,5000000,5.9,22
33215,tt1198408,Tenure,2010,Comedy,0,5000000,5.562,65
44129,tt1172991,The Company Men,2010,Drama,15000000,4882577,6.53,792
51423,tt1437366,Beyond,2010,Drama,3000000,4800080,6.44,58
50204,tt1320239,Burke & Hare,2010,"Comedy, Thriller, History, Horror",10000000,4791599,6.079,503
39452,tt1587707,Exit Through the Gift Shop,2010,Documentary,0,4790751,7.535,943
62972,tt1796395,Alzheimer's,2010,"Comedy, Drama",0,4776000,6.294,34
