tmdb_id,imdb_id,title,release_year,genres,budget,box_office_revenue,vote_average,vote_count
522444,tt7978672,Black Water: Abyss,2020,"Horror, Action, Adventure",0,1117982,5.178,465
567965,tt9148706,Misbehaviour,2020,"Drama, History, Comedy",0,1073290,6.388,294
601844,tt10314450,Becky,2020,"Thriller, Horror, Action",5000000,1045873,6.3,685
653606,tt10661180,The Last Shift,2020,"Comedy, Drama",0,1035128,5.663,95
548473,tt5073642,Color Out of Space,2020,"Horror, Science Fiction, Mystery, Thriller",6000000,1023510,6.064,1637
549294,tt9016974,Synchronic,2020,"Horror, Science Fiction, Thriller",0,1019041,6.336,1064
714648,,Zindagi Jhand Hai,2020,"Romance, Thriller",56000,1001034,6.4,7
721625,tt12592252,Songbird,2020,"Science Fiction, Thriller",2500000,1000000,6.175,776
575417,tt9606374,On the Rocks,2020,"Drama, Comedy, Romance",0,992103,6.088,774
522098,tt8399664,Babyteeth,2020,"Drama, Comedy, Romance",0,989310,6.872,388
644831,tt10334148,Blithe Spirit,2020,"Comedy, Fantasy, Romance",0,964832,5.721,231
531499,tt8461224,The Tax Collector,2020,"Action, Crime, Drama",30000000,942666,5.631,516
683510,tt11671040,Riverdance 25th Anniversary Show,2020,Music,0,932063,7.3,6
632632,tt11802992,Given,2020,"Animation, Drama, Music, Romance",0,930363,8.3,413
602654,tt5498354,Horizon Line,2020,"Thriller, Adventure, Action",0,916042,5.539,411
435615,tt5918982,Possessor,2020,"Horror, Thriller, Science Fiction",2500000,911000,6.4,1017
429422,tt6199572,Capone,2020,"Crime, Drama",20600000,858281,5.025,425
457335,tt6902676,Guns Akimbo,2020,"Action, Comedy, Crime, Thriller",15000000,835102,6.443,2509
541305,tt8143990,Kajillionaire,2020,"Crime, Drama, Comedy",0,829900,6.278,523
746817,tt12971924,The Call,2020,"Horror, Thriller",0,791762,5.461,168
579824,tt13033280,Space Dogs: Tropical Adventure,2020,"Animation, Family",0,776034,5.8,11
684684,tt8960138,Shortcut,2020,"Horror, Adventure, Fantasy",1400000,769563,5.291,127
718840,tt3278540,A Nice Girl Like You,2020,"Comedy, Romance",6100000,769234,5.858,376
655431,tt11433874,Psycho-Pass 3: First Inspector,2020,"Science Fiction, Action, Crime, Animation",0,757096,7.598,107
680593,tt10229558,The Dark and the Wicked,2020,Horror,0,736153,6.173,522
747747,tt13369452,Asih 2,2020,"Horror, Mystery, Thriller",0,717959,7.0,22
531900,tt10044182,Block Z,2020,"Action, Horror, Thriller",646955,709452,6.9,14
523371,tt8406660,Inmate Zero,2020,Horror,141129,695501,6.303,127
582885,tt9196192,Cuties,2020,Drama,0,692459,5.1,456
665090,tt11416594,Comidark Films 2: Insane,2020,"Drama, Comedy",0,680418,6.318,77
665089,tt10472102,Comidark Films 2: The Pawn,2020,"Drama, Comedy",0,680418,5.333,63
663870,tt11655202,Riders of Justice,2020,"Action, Comedy, Drama, Thriller",5300000,679505,7.273,1033
672125,tt10919132,Love Mocktail,2020,"Romance, Drama",266103,665258,6.4,17
627661,tt8524650,Cranston Academy: Monster Zone,2020,"Animation, Adventure, Science Fiction, Fantasy, Horror",0,641308,6.042,108
628012,tt12222324,Thi Baan x BNK48,2020,"Comedy, Drama",225413,640744,6.0,11
619592,tt10308928,Force of Nature,2020,"Action, Adventure, Crime, Thriller",15000000,638221,5.165,549
615115,tt9252488,The Secrets We Keep,2020,"Thriller, History, Drama",7200000,615233,5.959,271
579828,tt11815960,Superdeep,2020,"Horror, Science Fiction, Thriller",0,596370,5.94,350
681509,tt11238932,My Heart Goes Boom!,2020,Comedy,0,580759,6.178,73
521531,tt5563782,Followed,2020,"Horror, Mystery, Thriller",0,548608,5.9,93
676859,tt10648198,Tell Me When,2020,"Drama, Romance",0,539584,6.6,61
520765,tt8116640,Go!,2020,Family,0,520191,6.836,332
502033,tt5363618,Sound of Metal,2020,"Drama, Music",0,516520,7.698,2787
673748,tt6434368,Trash: La Leggenda Della Piramide Magica,2020,"Adventure, Animation, Comedy, Family",0,513214,6.3,31
523977,tt6841122,Summerland,2020,"Drama, Romance",0,504296,7.5,221
621151,tt10736580,Spell,2020,"Thriller, Horror, Fantasy",0,500104,6.475,424
651610,tt10831086,Pixie,2020,"Comedy, Crime, Thriller",0,479317,5.8,144
517412,tt5259822,Tesla,2020,"History, Drama",5000000,459051,5.808,365
491926,tt6914122,Resistance,2020,"War, History, Drama",0,449753,6.951,460
723072,tt12749596,Host,2020,Horror,100000,443807,6.469,1072
726208,tt11750282,Don't Listen,2020,"Drama, Horror, Thriller",0,443458,6.479,792
470610,tt5723282,Endless,2020,"Romance, Drama, Fantasy",0,439418,6.7,216
684139,tt7335796,Behind You,2020,Horror,0,438694,4.667,46
595671,tt7772582,Never Rarely Sometimes Always,2020,Drama,0,407807,7.1,575
653756,tt11394298,The Mole Agent,2020,Documentary,0,401983,7.794,250
695187,tt12299728,Mio's Cookbook,2020,Drama,0,399142,8.063,16
664297,tt11614912,She Dies Tomorrow,2020,Drama,0,398663,5.083,180
613096,tt9359344,"I Love You, Stupid",2020,Comedy,0,396640,6.379,277
531033,tt9185316,I Am Woman,2020,"Drama, Music",0,385000,6.2,41
639247,tt10553210,Dreamkatcher,2020,"Horror, Thriller",0,375836,5.1,134
743888,tt13116922,Lockdown all'italiana,2020,Comedy,0,372000,3.618,119
720755,tt8980602,The Kid Detective,2020,"Comedy, Drama, Mystery",0,367908,6.604,463
728123,tt10394738,I Am Greta,2020,Documentary,0,360133,5.89,127
594718,tt11905962,Sputnik,2020,"Science Fiction, Drama, Horror",2600000,354023,6.5,960
609031,tt7876510,My Thoughts Are Silent,2020,"Comedy, Drama",344000,351500,7.568,73
608195,tt6508228,Ghosts of War,2020,"Horror, Thriller, War, Science Fiction",0,345289,6.25,575
688258,tt8615822,Occupation: Rainfall,2020,"Science Fiction, Action",25000000,343414,6.167,273
662716,tt10272460,"Infernal Guidon, or Cossack Christmas",2020,"Adventure, Fantasy, Comedy, Family",1340000,342857,6.2,16
599377,tt10272534,Lux Æterna,2020,"Drama, Thriller",0,323829,6.083,278
737568,tt6222118,The Doorman,2020,"Action, Thriller",0,307873,5.8,451
664958,tt10735778,Lethal Kittens,2020,"Comedy, War",1200000,307143,7.4,17
526007,tt7979142,The Night Clerk,2020,"Thriller, Crime, Drama",0,302127,6.196,881
613614,tt8916728,Citizens Of The World,2020,"Comedy, Drama",0,287545,6.665,82
655655,tt11402054,Felix Austria,2020,"Romance, History",0,275000,6.474,39
586461,tt8372298,Swallow,2020,"Drama, Thriller",0,274674,6.583,829
728143,tt6627168,Listen,2020,Drama,0,273224,7.0,35
575659,tt6470924,Berlin Alexanderplatz,2020,"Drama, Crime",0,263274,6.977,86
757901,tt11368866,Triple Trouble,2020,"Family, Adventure",0,253263,5.038,13
751394,tt12739994,The 100 Candles Game,2020,Horror,0,252494,5.664,125
760522,tt13017046,The Lift,2020,"Horror, Thriller, Mystery",250000,247351,5.9,7
606234,tt6882604,Archive,2020,"Science Fiction, Drama, Fantasy, Thriller",0,243279,6.317,777
652004,tt11140488,The Wolf of Snow Hollow,2020,"Horror, Thriller",2000000,239828,6.058,492
667071,tt9894450,Felicità,2020,Comedy,0,236880,6.9,135
619594,tt2222052,My Salinger Year,2020,Drama,0,236653,6.3,190
399363,tt2420124,Wendy,2020,"Fantasy, Drama",5000000,235016,5.71,136
644852,tt9014656,Narcissus and Goldmund,2020,Drama,0,233325,6.3,64
547017,tt8430598,Shirley,2020,"Drama, Thriller, Mystery",0,230441,6.1,200
624484,tt10948820,The Predators,2020,"Drama, Comedy",1800000,230051,6.737,209
659986,tt9806370,The Owners,2020,"Horror, Mystery, Thriller",0,225374,5.608,436
554371,tt9138170,Limbo,2020,"Drama, Comedy",0,224405,6.936,117
621744,tt9845110,Two of Us,2020,"Drama, Romance",0,208723,6.963,176
751181,tt13105340,Vernacular Plan,2020,"Comedy, Crime",0,207276,5.833,6
546724,tt8058874,We Summon the Darkness,2020,"Horror, Thriller",0,190760,5.449,274
611213,tt10161886,The Prom,2020,"Romance, Comedy",0,187432,6.1,706
627051,tt8351520,White Riot,2020,"Documentary, Music",0,185973,6.258,31
595148,tt9076562,Irresistible,2020,"Comedy, Drama",0,177418,6.029,486
560144,tt9387250,Skylines,2020,"Science Fiction, Action, Thriller",70000000,170581,5.534,590
671577,tt11760792,The Human Voice,2020,Drama,0,164623,6.73,243
